5.9337506,5.8981066,5.8627105,5.824158,5.7764196,5.7297015,5.6999183,5.676695,5.66452,5.665551,5.703469,5.757662,5.802574,5.883357,5.990977,6.034464,5.965824,5.831288,5.6305394,5.3008404,5.1051483,4.672477,4.2095017,4.145634,4.160351,4.2898297,4.5507975,4.1787634,3.2710288,3.1911209,3.364526,5.4111524,5.855108,5.322742,5.3707876,5.030705,5.0171785,5.804855,5.934885,5.380814,4.6538987,5.431506,6.514926,6.9865813,7.8060393,7.623909,7.313819,7.3899026,7.3970456,7.4533987,7.622376,7.744281,7.8201823,7.7578325,7.677188,7.578945,7.4487123,7.2637663,7.1815405,7.2656736,7.272805,7.134386,6.968664,6.8336115,6.691945,6.4853396,6.2628403,6.0503407,5.8338056,5.6471567,5.587258,5.752529,5.9522285,6.0770144,5.998586,5.981542,5.8666844,5.7125263,5.693598,5.6608076,5.6245327,5.6119814,5.5899096,5.6187944,5.6441293,5.6949797,5.7866855,5.9232416,5.9962096,5.907009,5.8679266,5.850729,5.823155,5.780945
5.9213753,5.902301,5.87958,5.8565917,5.801163,5.740072,5.714198,5.6856613,5.6794724,5.6856413,5.7319236,5.832984,5.9350133,6.047299,6.2008476,6.353101,6.342353,6.2010303,5.941252,5.534562,5.213091,4.5481396,4.2914686,4.433212,4.359203,4.441116,4.471301,3.7062619,3.3176615,3.1461067,4.2295647,6.001426,5.4609194,4.9892116,4.6177278,4.5974526,5.0672903,6.0360537,6.054847,5.267281,4.8299384,5.760551,6.4428296,6.8684316,7.4717045,7.562201,7.4874864,7.5296273,7.5590787,7.6051226,7.7434754,7.9026966,7.9972305,7.9873943,7.9330626,7.8427014,7.74023,7.5768533,7.4404683,7.582948,7.5061607,7.3461347,7.186026,7.044032,6.8372254,6.607982,6.4116774,6.164265,5.844337,5.515201,5.484879,5.8185196,6.086167,6.2583265,6.212636,6.153961,5.9848332,5.8710065,5.7492323,5.668796,5.6704383,5.6686974,5.633009,5.5789914,5.5254316,5.566322,5.712505,5.853825,5.875893,5.776929,5.788098,5.7244935,5.696287,5.6794972
5.9070253,5.9111104,5.9026093,5.8588314,5.806205,5.753082,5.7395515,5.7215514,5.7044744,5.7005057,5.7519455,5.893251,6.044299,6.1928277,6.3532634,6.5719905,6.658831,6.5171995,6.2154813,5.682307,5.0096736,4.490207,4.6841717,4.723718,4.5987473,4.4733386,4.150282,3.6562972,3.4385855,3.755473,5.575366,6.2283764,5.7262096,5.540338,4.6411457,4.7122684,5.6660776,6.281232,6.03663,5.33109,5.257172,5.818578,6.251905,6.6555266,7.202834,7.676525,7.7068768,7.703362,7.6894417,7.715825,7.824398,7.989192,8.085383,8.095499,8.040655,7.97836,7.9078856,7.7838683,7.70254,7.772304,7.70136,7.544085,7.403465,7.263203,7.0409126,6.831993,6.656439,6.4297185,6.033135,5.5635314,5.4930615,5.7879643,6.1643877,6.4572325,6.4484067,6.3574476,6.2121463,6.137841,5.974495,5.8333564,5.803453,5.788363,5.742677,5.6377,5.555754,5.547791,5.6355424,5.7248836,5.7030177,5.7228394,5.7398386,5.6677394,5.6401987,5.649682
5.906788,5.9154067,5.9187064,5.8587627,5.8032556,5.7655754,5.742454,5.7101727,5.679975,5.677447,5.730207,5.882414,6.085345,6.3023615,6.523824,6.8009777,6.860955,6.682662,6.291303,5.7603664,4.968045,4.5976844,5.2799582,5.0854273,4.6823926,4.270909,3.8008468,3.4959283,3.3159542,4.9488964,6.398095,5.9340243,5.7509956,5.3759537,4.657047,4.7084193,5.0146694,5.0521827,4.954149,4.74927,5.055244,5.81644,6.128781,6.5601506,7.358622,7.9323125,7.904997,7.9105077,7.834472,7.81313,7.8903584,7.9997735,8.084676,8.100079,8.042101,7.987137,7.9299374,7.8547153,7.7904773,7.8222404,7.8063006,7.6772804,7.549023,7.3905997,7.193048,7.0508776,6.878031,6.6229315,6.178579,5.714164,5.70112,5.905213,6.2627535,6.707887,6.692846,6.625318,6.5474668,6.5246067,6.3378053,6.1417613,6.005443,5.9019747,5.8883276,5.7633567,5.6832194,5.646,5.6280136,5.674849,5.69456,5.7170687,5.7237225,5.6847644,5.683306,5.7167063
5.9412227,5.936736,5.9346967,5.8966894,5.842187,5.8076906,5.755538,5.69304,5.6425667,5.617833,5.647716,5.7987046,6.0283813,6.298881,6.583283,6.8580623,6.9773493,6.7258105,6.1811705,5.743392,5.1200333,5.2721534,5.3863745,5.192529,4.6426167,4.0723934,3.5623674,3.2895918,3.641445,6.0739923,6.688428,5.92299,5.702749,5.1932826,4.6211247,5.04657,4.9733315,4.3761463,4.484943,4.689548,5.3098073,5.8471026,6.213831,6.5293117,7.429288,8.026082,8.078033,8.102174,7.991036,7.9060287,7.928592,7.9766264,8.015391,8.023225,7.9748006,7.9222484,7.8755727,7.8028593,7.7488303,7.7565675,7.801636,7.721828,7.6086454,7.451997,7.2859273,7.189407,7.0485134,6.7617693,6.2457256,5.938459,6.0395675,6.224875,6.6320386,7.0481343,7.0337224,7.0373554,7.0474167,7.0070996,6.820578,6.6162395,6.361702,6.1281977,6.0307717,5.9010777,5.8502216,5.819328,5.7698307,5.7939725,5.8167787,5.794348,5.7771254,5.794197,5.8456025,5.9250603
5.9758844,5.9828157,5.993465,5.9891787,5.957,5.909374,5.818815,5.72801,5.651594,5.5890636,5.602369,5.7264404,5.980177,6.304411,6.669649,6.966721,6.8973866,6.6613317,6.022774,5.6953473,5.331961,5.6342607,5.3334074,5.003522,4.523791,3.936317,3.578928,3.506133,4.6137652,6.7376757,6.150117,5.706737,5.7097187,5.582467,5.1045775,5.292259,6.211667,4.828451,4.640468,5.04354,5.5498657,5.9458537,6.2878146,6.468435,7.19734,7.9770784,8.1476965,8.232321,8.172146,8.058712,8.01007,7.9840455,7.94496,7.922029,7.8867016,7.823985,7.7696004,7.7112536,7.6778574,7.668571,7.7225003,7.726079,7.6523757,7.5293727,7.390634,7.3064,7.1643414,6.843282,6.2828574,6.123064,6.257801,6.4850717,7.1009774,7.4125395,7.4535,7.500961,7.52487,7.4532504,7.3204675,7.121274,6.833586,6.496365,6.2557,6.1621614,6.1147556,6.079388,6.0233107,5.996724,6.0112543,5.9875965,5.977473,6.0354657,6.1154027,6.1934133
6.0115285,6.044975,6.087547,6.1191244,6.108697,6.042368,5.9308434,5.8168464,5.720836,5.6291995,5.577724,5.6408467,5.901237,6.217564,6.565714,6.7055774,6.587831,6.5683284,6.088525,6.03588,5.853603,5.4506435,5.1529794,4.876197,4.5302196,3.969238,3.6698334,4.219764,5.5414877,6.5271177,5.822315,5.350063,5.6474333,6.080397,5.849047,5.3798575,6.254422,5.3059435,5.15877,5.414519,5.6129427,5.81584,6.0848203,6.3445764,6.8770514,7.7237177,8.146765,8.29044,8.295574,8.23543,8.168167,8.062454,7.9263926,7.82661,7.75334,7.6695023,7.619414,7.608398,7.599287,7.5989337,7.656992,7.6951404,7.6461916,7.5588126,7.472931,7.4163,7.259954,6.9185286,6.4290843,6.303385,6.5108914,6.954594,7.518254,7.7582154,7.804549,7.8425593,7.8627534,7.823162,7.723643,7.5460234,7.26074,6.906982,6.621449,6.5672092,6.5555725,6.4360046,6.3279576,6.2494245,6.2984095,6.316198,6.32519,6.335299,6.3715367,6.433702
6.0545826,6.1177936,6.199098,6.2679214,6.2639675,6.2067823,6.0976863,5.973134,5.8445487,5.7333474,5.6557727,5.5974655,5.814537,6.1543293,6.53423,6.83066,6.644351,6.4324536,6.0604634,6.116687,5.9784765,5.5454283,5.0006957,4.9130235,4.5324383,4.257626,4.146145,4.776303,6.0916095,6.514544,5.8842263,5.0886917,5.5177054,6.4503946,6.2295647,5.348562,5.899329,5.630175,5.583132,5.493978,5.5235314,5.7192736,5.9700575,6.3207393,6.645132,7.152664,7.740626,8.087055,8.31498,8.363556,8.252936,8.073641,7.8828974,7.709196,7.5776668,7.5093517,7.5205884,7.546391,7.568017,7.593997,7.6416693,7.6508293,7.5870895,7.534612,7.50548,7.4642673,7.31709,6.93795,6.4717526,6.463957,6.7638254,7.6758876,7.90332,8.047786,8.049056,8.055916,8.075621,8.049599,7.998411,7.8920817,7.6759634,7.394643,7.1616616,7.117343,7.057135,6.869264,6.7243257,6.586391,6.6218843,6.658506,6.639185,6.585869,6.5975437,6.6623907
6.097277,6.177404,6.292642,6.416782,6.4620795,6.441067,6.3425074,6.230642,6.0681863,5.9042697,5.7427244,5.683349,5.824569,6.1003413,6.4435716,6.5735874,6.4587946,6.6781344,6.3561864,6.120147,5.97942,5.6964517,5.4024734,5.0440564,4.2854986,4.012927,4.128182,4.768622,6.238871,6.9573426,6.1585793,5.1237426,5.3110013,6.2920237,5.986734,4.98797,6.2753057,7.0956006,6.427486,5.619263,5.5512567,5.768641,6.0213923,6.314575,6.5508018,6.7098675,6.953403,7.370691,8.000572,8.2522,8.135624,7.927068,7.7196636,7.543076,7.329115,7.224789,7.3960524,7.5306764,7.624179,7.6556015,7.6748447,7.664464,7.5893493,7.5180597,7.472374,7.3972073,7.1694546,6.461899,5.996419,6.3505387,6.485571,7.7565217,8.190253,8.272786,8.276787,8.254431,8.284068,8.284629,8.280756,8.245092,8.144615,7.9771113,7.8248916,7.7438655,7.6003466,7.397578,7.22584,7.077853,7.0428896,7.010657,6.9552884,6.896803,6.908064,6.965554
6.158272,6.250121,6.3773594,6.5501156,6.6903777,6.7345767,6.6508975,6.559052,6.3857493,6.1369524,5.9128766,5.803144,5.864931,6.0420017,6.31694,6.5905485,6.659078,7.1945896,6.82385,6.288892,5.98796,6.171571,5.9577637,5.290946,4.412831,3.9918263,4.272675,5.4982104,6.348651,6.7754674,6.4046187,5.719966,5.4241114,5.5875244,5.7402287,5.192657,6.2577143,7.06074,6.6508117,6.248682,6.168644,6.1551332,6.2719417,6.2849374,6.3728504,6.5176845,6.5455723,6.649787,7.1405163,7.4173536,7.551303,7.6153765,7.4270377,7.2815924,6.9076324,6.7436714,7.20677,7.548805,7.6896276,7.7138476,7.6931534,7.7241664,7.637607,7.379908,6.966578,6.763387,6.444251,5.692626,5.397511,5.6218452,6.062283,7.6807203,8.28043,8.391883,8.439167,8.484573,8.51297,8.553019,8.545853,8.504025,8.471727,8.420151,8.340505,8.218787,8.100312,7.9345393,7.7730536,7.6584973,7.5963416,7.5261307,7.443512,7.375041,7.342169,7.3792205
